"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"On generalized low-density parity-check codes based on Hamming component codes","M. Lentmaier; K. S. Zigangirov","Department of Information Technology, Lund University, Lund, Sweden; Department of Information Technology, Lund University, Lund, Sweden",IEEE Communications Letters,"6 Aug 2002","1999","3","8","248","250","In this paper we investigate a generalization of Gallager's (1963) low-density (LD) parity-check codes, where as component codes single error correcting Hamming codes are used instead of single error detecting parity-check codes. It is proved that there exist such generalized low-density (GLD) codes for which the minimum distance is growing linearly with the block length, and a lower bound of the minimum distance is given. We also study iterative decoding of GLD codes for the communication over an additive white Gaussian noise channel. The performance in terms of the bit error rate, obtained by computer simulations, is presented for GLD codes of different lengths.","1558-2558","","10.1109/4234.781010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=781010","","Parity check codes;Iterative decoding;AWGN;Additive white noise;Computer simulation;Bit error rate;Error probability;Channel capacity;Costs;Turbo codes","","160","5","10","IEEE","6 Aug 2002","Aug. 1999","","IEEE","IEEE Journals"
"Time-varying periodic convolutional codes with low-density parity-check matrix","A. Jimenez Felstrom; K. S. Zigangirov","Telecommunication Theory Group, Department of Information Technology, Lund University, Lund, Sweden; Telecommunication Theory Group, Department of Information Technology, Lund University, Lund, Sweden",IEEE Transactions on Information Theory,"6 Aug 2002","1999","45","6","2181","2191","We present a class of convolutional codes defined by a low-density parity-check matrix and an iterative algorithm for decoding these codes. The performance of this decoding is close to the performance of turbo decoding. Our simulation shows that for the rate R=1/2 binary codes, the performance is substantially better than for ordinary convolutional codes with the same decoding complexity per information bit. As an example, we constructed convolutional codes with memory M=1025, 2049, and 4097 showing that we are about 1 dB from the capacity limit at a bit-error rate (BER) of 10/sup -5/ and a decoding complexity of the same magnitude as a Viterbi decoder for codes having memory M=10.","1557-9654","","10.1109/18.782171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=782171","","Convolutional codes","","620","81","10","IEEE","6 Aug 2002","Sept. 1999","","IEEE","IEEE Journals"
"Low-density parity check codes over GF(q)","M. C. Davey; D. MacKay","Cavendish Laboratory, Cambridge, UK; Cavendish Laboratory, Cambridge, UK",IEEE Communications Letters,"6 Aug 2002","1998","2","6","165","167","Gallager's (1962) low-density binary parity check codes have been shown to have near-Shannon limit performance when decoded using a probabilistic decoding algorithm. We report the empirical results of error-correction using the analogous codes over GF(q) for q>2, with binary symmetric channels and binary Gaussian channels. We find a significant improvement over the performance of the binary codes, including a rate 1/4 code with bit error probability <10/sup -5/ at E/sub b//N/sub 0/=0.2 dB.","1558-2558","","10.1109/4234.681360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=681360","","Parity check codes;Gaussian channels;Signal to noise ratio;Iterative decoding;Belief propagation;Galois fields;Sparse matrices;Binary codes;Error probability;Channel coding","","929","51","","IEEE","6 Aug 2002","June 1998","","IEEE","IEEE Journals"
"Reduced complexity iterative decoding of low-density parity check codes based on belief propagation","M. P. C. Fossorier; M. Mihaljevic; H. Imai","Department of Electrical Engineering, University of Hawai, Honolulu, HI, USA; Mathematical Institute, Academy of Science and Arts, Belgrade, Serbia; Institute of Industrial Science, University of Tokyo, Tokyo, Japan",IEEE Transactions on Communications,"6 Aug 2002","1999","47","5","673","680","Two simplified versions of the belief propagation algorithm for fast iterative decoding of low-density parity check codes on the additive white Gaussian noise channel are proposed. Both versions are implemented with real additions only, which greatly simplifies the decoding complexity of belief propagation in which products of probabilities have to be computed. Also, these two algorithms do not require any knowledge about the channel characteristics. Both algorithms yield a good performance-complexity trade-off and can be efficiently implemented in software as well as in hardware, with possibly quantized received values.","1558-0857","","10.1109/26.768759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=768759","","Iterative decoding;Parity check codes;Belief propagation;Iterative algorithms;Approximation algorithms;AWGN;Code standards;Bit error rate;Additive white noise;Standards development","","849","129","25","IEEE","6 Aug 2002","May 1999","","IEEE","IEEE Journals"
"Array codes correcting a two-dimensional cluster of errors","M. Breitbach; M. Bossert; V. Zyablov; V. Sidorenko","Department of Information Technology, University of Ulm (EBS), Ulm, Germany; Department of Information Technology, University of Ulm (EBS), Ulm, Germany; Institute for Problems of Information Transmission, Moscow, Russia; Institute for Problems of Information Transmission, Moscow, Russia",IEEE Transactions on Information Theory,"6 Aug 2002","1998","44","5","2025","2031","A novel construction method is presented for array codes correcting a single rectangular error cluster of size b/sub 1//spl times/b/sub 2/ or less. Encoding is done in such a way that parity check symbols are calculated row-or columnwise which are a word of a one-dimensional code correcting a phased burst. These parity check symbols are not transmitted but can be calculated by the receiver. Corresponding decoding algorithms are given. A code is constructed with maximum size n/sub 1/=b/sub 1/2/sup b2/, n/sub 2/=b/sub 2/2/sup b1/, and r=3b/sub 1/b/sub 2/ redundancy symbols which is close to the generalized Singleton bound r/spl ges/2b/sub 1/b/sub 2/. Its encoding and decoding complexity are low.","1557-9654","","10.1109/18.705587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=705587","","Error correction codes;Redundancy;Parity check codes;Decoding;Data communication;OFDM;Interleaved codes;Data structures;Magnetic devices;Land mobile radio","","29","2","22","IEEE","6 Aug 2002","Sept. 1998","","IEEE","IEEE Journals"
"Iterative decoding of compound codes by probability propagation in graphical models","F. R. Kschischang; B. J. Frey","Massachusetts Institute of Technology, Cambridge, MA, USA; Beckman Institute, University of Illinois, Urbana-Champaign, Urbana, IL, USA",IEEE Journal on Selected Areas in Communications,"6 Aug 2002","1998","16","2","219","230","We present a unified graphical model framework for describing compound codes and deriving iterative decoding algorithms. After reviewing a variety of graphical models (Markov random fields, Tanner graphs, and Bayesian networks), we derive a general distributed marginalization algorithm for functions described by factor graphs. From this general algorithm, Pearl's (1986) belief propagation algorithm is easily derived as a special case. We point out that iterative decoding algorithms for various codes, including ""turbo decoding"" of parallel-concatenated convolutional codes, may be viewed as probability propagation in a graphical model of the code. We focus on Bayesian network descriptions of codes, which give a natural input/state/output/channel description of a code and channel, and we indicate how iterative decoders can be developed for parallel-and serially concatenated coding systems, product codes, and low-density parity-check codes.","1558-0008","","10.1109/49.661110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=661110","","Iterative decoding;Iterative algorithms;Graphical models;Bayesian methods;Markov random fields;Belief propagation;Convolutional codes;Concatenated codes;Product codes;Parity check codes","","286","10","","IEEE","6 Aug 2002","Feb. 1998","","IEEE","IEEE Journals"
"Good error-correcting codes based on very sparse matrices","D. J. C. MacKay","Cavendish Laboratory, Cambridge, UK",IEEE Transactions on Information Theory,"6 Aug 2002","1999","45","2","399","431","We study two families of error-correcting codes defined in terms of very sparse matrices. ""MN"" (MacKay-Neal (1995)) codes are recently invented, and ""Gallager codes"" were first investigated in 1962, but appear to have been largely forgotten, in spite of their excellent properties. The decoding of both codes can be tackled with a practical sum-product algorithm. We prove that these codes are ""very good"", in that sequences of codes exist which, when optimally decoded, achieve information rates up to the Shannon limit. This result holds not only for the binary-symmetric channel but also for any channel with symmetric stationary ergodic noise. We give experimental results for binary-symmetric channels and Gaussian channels demonstrating that practical performance substantially better than that of standard convolutional and concatenated codes can be achieved; indeed, the performance of Gallager codes is almost as close to the Shannon limit as that of turbo codes.","1557-9654","","10.1109/18.748992","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=748992","","Error correction codes;Sparse matrices;Decoding;Sum product algorithm;Information rates;Gaussian channels;Code standards;Convolutional codes;Concatenated codes;Turbo codes","","2798","413","","IEEE","6 Aug 2002","March 1999","","IEEE","IEEE Journals"
"A systematic (12,8) code for correcting single errors and detecting adjacent errors","J. W. Schwartz; J. K. Wolf","AVTEC Systems, Inc., Fairfax, VA, USA; Center of Magnetic Recording Research, University of California, San Diego, La Jolla, CA, USA",IEEE Transactions on Computers,"6 Aug 2002","1990","39","11","1403","1404","A parity check matrix is given for a systematic (12,8) binary code which connects all single errors and detects eight of the nine double adjacent errors within any of the three 4-b nibbles. It is shown that no (12,8) binary systematic parity check code can correct all 12 single errors and simultaneously detect all nine double adjacent errors within 4-b nibbles. A (12,8) binary systematic parity check code is given that corrects all 12 single errors and simultaneously detects eight of the nine double adjacent errors within 4-b nibbles.<>","1557-9956","","10.1109/12.61052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=61052","","Error correction codes;Parity check codes;Error correction;Binary codes;Space vehicles;Computer errors;Lifting equipment;Control systems;Protection;Laboratories","","18","","3","IEEE","6 Aug 2002","Nov. 1990","","IEEE","IEEE Journals"
"Turbo decoding as an instance of Pearl's ""belief propagation"" algorithm","R. J. McEliece; D. J. C. MacKay; Jung-Fu Cheng","Department of Electrical Engineering, California Institute of Technology, Pasadena, CA, USA; Cavendish Laboratory, Department of Physics, Darwin College, University of Cambridge, Cambridge, UK; Salomon Brothers, Inc., New York, NY, USA",IEEE Journal on Selected Areas in Communications,"6 Aug 2002","1998","16","2","140","152","We describe the close connection between the now celebrated iterative turbo decoding algorithm of Berrou et al. (1993) and an algorithm that has been well known in the artificial intelligence community for a decade, but which is relatively unknown to information theorists: Pearl's (1982) belief propagation algorithm. We see that if Pearl's algorithm is applied to the ""belief network"" of a parallel concatenation of two or more codes, the turbo decoding algorithm immediately results. Unfortunately, however, this belief diagram has loops, and Pearl only proved that his algorithm works when there are no loops, so an explanation of the experimental performance of turbo decoding is still lacking. However, we also show that Pearl's algorithm can be used to routinely derive previously known iterative, but suboptimal, decoding algorithms for a number of other error-control systems, including Gallager's (1962) low-density parity-check codes, serially concatenated codes, and product codes. Thus, belief propagation provides a very attractive general methodology for devising low-complexity iterative decoding algorithms for hybrid coded systems.","1558-0008","","10.1109/49.661103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=661103","","Belief propagation;Iterative algorithms;Iterative decoding;Inference algorithms;Turbo codes;Artificial intelligence;Parity check codes;Concatenated codes;Product codes;Error correction codes","","512","21","","IEEE","6 Aug 2002","Feb. 1998","","IEEE","IEEE Journals"
"Performance of a general decoding technique over the class of randomly chosen parity check codes","K. T. Oh; J. J. Matzner","Department of Electrical Computer Engineering, Pennsylvania State University, University Park, PA, USA; Dept. of Electr. & Comput. Eng., Pennsylvania State Univ., University Park, PA, USA",IEEE Transactions on Information Theory,"6 Aug 2002","1994","40","1","160","166","The paper extends a general decoding technique developed by Metzner and Kapturowski (1990) for concatenated code outer codes and for file disagreement location. That work showed the ability to correct most cases of d-2 or fewer erroneous block symbols, where d is the outer code minimum distance. Any parity check code can be used as the basis for the outer codes, and yet decoding complexity increases at most as the third power of the code length. In this correspondence, it is shown that, with a slight modification and no significant increase in complexity, the general decoding technique can be applied to the correction of many other cases beyond the code minimum distance. By considering average performance over all binary randomly chosen codes, it is seen that most error patterns of t/sub M/ or fewer block errors can be corrected, where: 1) t/sub M/ in most cases is much greater than the code minimum distance, and 2) asymptotically, the ratio of t/sub M/ to the theoretical maximum (the number of parity symbol blocks) approaches 1. Moreover, most cases of noncorrectable error block patterns are detected.<>","1557-9654","","10.1109/18.272474","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=272474","","Decoding;Parity check codes;Error correction codes;Concatenated codes;Block codes;Error correction;Vectors;Constraint theory;Information theory;Computer errors","","8","","6","IEEE","6 Aug 2002","Jan. 1994","","IEEE","IEEE Journals"
"Sequential decoding of low-density parity-check codes by adaptive reordering of parity checks","B. Radosavljevic; E. Arikan; B. Hajek","Department of Electrical and Computer Engineering, University of Illinois, Urbana, IL, USA; Department of Electrical Engineering, Bilkent University, Ankara, Turkey; Department of Electrical and Computer Engineering, University of Illinois, Urbana, IL, USA",IEEE Transactions on Information Theory,"6 Aug 2002","1992","38","6","1833","1839","Decoding algorithms in which unpruned codeword trees are generated from an ordered list of parity checks are investigated. The order is computed from the received message, and low-density parity-check codes are used to help control the growth of the tree. Simulation results are given for the binary erasure channel. They suggest that for the small erasure probability, the method is computationally feasible at rates above the computational cutoff rate.<>","1557-9654","","10.1109/18.165462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=165462","","Decoding;Parity check codes;Frequency;Upper bound;Computational modeling;Information theory","","3","","12","IEEE","6 Aug 2002","Nov. 1992","","IEEE","IEEE Journals"
"Comparison of constructions of irregular Gallager codes","D. J. C. MacKay; S. T. Wilson; M. C. Davey","Department of Physics, University of Cambridge, Cambridge, UK; Department of Physics, University of Cambridge, Cambridge, UK; Department of Physics, University of Cambridge, Cambridge, UK",IEEE Transactions on Communications,"6 Aug 2002","1999","47","10","1449","1454","The low-density parity check codes whose performance is closest to the Shannon limit are ""Gallager codes"" based on irregular graphs. We compare alternative methods for constructing these graphs and present two results. First, we find a ""super-Poisson"" construction which gives a small improvement in empirical performance over a random construction. Second, whereas Gallager codes normally take N/sup 2/ time to encode, we investigate constructions of regular and irregular Gallager codes that allow more rapid encoding and have smaller memory requirements in the encoder. We find that these ""fast encoding"" Gallager codes have equally good performance.","1558-0857","","10.1109/26.795809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=795809","","Parity check codes;Turbo codes;Gaussian channels;Multiaccess communication;Associate members;Channel coding;Error correction codes;Graph theory;Iterative decoding;Sparse matrices","","162","28","","IEEE","6 Aug 2002","Oct. 1999","","IEEE","IEEE Journals"
"On iterative soft-decision decoding of linear binary block codes and product codes","R. Lucas; M. Bossert; M. Breitbach","Department of Information Technology, University of Ulm (EBS), Ulm, Germany; Department of Information Technology, University of Ulm (EBS), Ulm, Germany; Department of Information Technology, University of Ulm (EBS), Ulm, Germany",IEEE Journal on Selected Areas in Communications,"6 Aug 2002","1998","16","2","276","296","Iterative decoding methods have gained interest, initiated by the results of the so-called ""turbo"" codes. The theoretical description of this decoding, however, seems to be difficult. Therefore, we study the iterative decoding of block codes. First, we discuss the iterative decoding algorithms developed by Gallager (1962), Battail et al. (1979), and Hagenauer et al. (1996). Based on their results, we propose a decoding algorithm which only uses parity check vectors of minimum weight. We give the relation of this iterative decoding to one-step majority-logic decoding, and interpret it as gradient optimization. It is shown that the used parity check set defines the region where the iterative decoding decides on a particular codeword. We make plausible that, in almost all cases, the iterative decoding converges to a codeword after some iterations. We derive a computationally efficient implementation using the minimal trellis representing the used parity check set. Simulations illustrate that our algorithm gives results close to soft decision maximum likelihood (SDML) decoding for many code classes like BCH codes. Reed-Muller codes, quadratic residue codes, double circulant codes, and cyclic finite geometry codes. We also present simulation results for product codes and parallel concatenated codes based on block codes.","1558-0008","","10.1109/49.661116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=661116","","Iterative decoding;Block codes;Product codes;Maximum likelihood decoding;Iterative algorithms;Concatenated codes;Parity check codes;AWGN;Computational modeling;Solid modeling","","81","19","47","IEEE","6 Aug 2002","Feb. 1998","","IEEE","IEEE Journals"
"Error protection for progressive image transmission over memoryless and fading channels","P. G. Sherwood; K. Zeger","Department of Electrical and Computer Engineering, University of California, San Diego, CA, USA; Department of Electrical and Computer Engineering, University of California, San Diego, CA, USA",IEEE Transactions on Communications,"6 Aug 2002","1998","46","12","1555","1559","Product channel codes are proposed to protect progressively compressed and packetized images for noisy channels. Within packets, the product code uses the concatenation of a rate-compatible punctured convolutional code and an error detecting parity check code. Across packets, Reed-Solomon codes are used. Benefits include flexible choice of delay, adaptability of error protection level (i.e., unequal error protection), and scalable decoding complexity. The system outperforms the best known image coders for memoryless channels and performs well on fading channels.","1558-0857","","10.1109/26.737389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=737389","","Protection;Image communication;Error correction codes;Image coding;Product codes;Convolutional codes;Parity check codes;Reed-Solomon codes;Delay;Decoding","","136","6","7","IEEE","6 Aug 2002","Dec. 1998","","IEEE","IEEE Journals"
"Distributed decoding of cyclic block codes using a generalization of majority-logic decoding","A. H. Murad; T. E. Fuja","Department of Electrical Engineering, Institute for Systems Research, University of Maryland, College Park, MD, USA; Department of Electrical Engineering, Institute for Systems Research, University of Maryland, College Park, MD, USA",IEEE Transactions on Information Theory,"6 Aug 2002","1993","39","5","1535","1545","One-step majority-logic decoding is one of the simplest algorithms for decoding cyclic block codes. However, it is an effective decoding scheme for very few codes. This paper presents a generalization based on the ""common-symbol decoding problem."" Suppose one is given M (possibly corrupted) codewords from M (possibly different) codes over the same field; suppose further that the codewords share a single symbol in common. The common-symbol decoding problem is that of estimating the symbol in the common position. This is equivalent to one-step majority logic decoding when each of the ""constituent"" codes is a simple parity check. This paper formulates conditions under which this decoding is possible and presents a simple algorithm that accomplishes the same. When applied to decoding cyclic block codes, this technique yields a decoder structure ideal for parallel implementation. Furthermore, this approach frequently results in a decoder capable of correcting more errors than one-step majority-logic decoding. To demonstrate the simplicity of the resulting decoders, an example is presented.<>","1557-9654","","10.1109/18.259638","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=259638","","Decoding;Block codes;Parity check codes;Logic;Voting;Error correction;Error correction codes;Information theory;Reed-Solomon codes;Linear code","","1","","16","IEEE","6 Aug 2002","Sept. 1993","","IEEE","IEEE Journals"
"Which codes have cycle-free Tanner graphs?","T. Etzion; A. Trachtenberg; A. Vardy","Department of Computer Science, Technion-Israel Institute of Technology, Haifa, Israel; Digital Computer Laboratory, University of Illinois, Urbana-Champaign, Urbana, IL, USA; University of California, San Diego, La Jolla, CA, USA",IEEE Transactions on Information Theory,"6 Aug 2002","1999","45","6","2173","2181","If a linear block code C of length n has a Tanner graph without cycles, then maximum-likelihood soft-decision decoding of C can be achieved in time O(n/sup 2/). However, we show that cycle-free Tanner graphs cannot support good codes. Specifically, let C be an (n,k,d) linear code of rate R=k/n that can be represented by a Tanner graph without cycles. We prove that if R/spl ges/0.5 then d/spl les/2, while if R<0.5 then C is obtained from a code of rate /spl ges/0.5 and distance /spl les/2 by simply repeating certain symbols. In the latter case, we prove that d/spl les/[n/k+1]+[n+1/k+1]<2/R. Furthermore, we show by means of an explicit construction that this bound is tight for all values of n and k. We also prove that binary codes which have cycle-free Tanner graphs belong to the class of graph-theoretic codes, known as cut-set codes of a graph. Finally, we discuss the asymptotics for Tanner graphs with cycles, and present a number of open problems for future research.","1557-9654","","10.1109/18.782170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=782170","","Linear codes","","102","4","30","IEEE","6 Aug 2002","Sept. 1999","","IEEE","IEEE Journals"
"On the covering radius of subcodes of a code","X. Hou","Department of Mathematics and Statistics, Wright State University, Dayton, OH, USA",IEEE Transactions on Information Theory,"6 Aug 2002","1991","37","6","1706","1707","Let C be a binary linear code with covering radius R, and C/sub 0/ a subcode of C of codimension i. An upper bound is obtained for the covering radius of C/sub 0/ in terms of R and i. When C/sub 0/ =(0), the bound becomes the sphere covering bound for R.<>","1557-9654","","10.1109/18.104338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=104338","","Linear code;Upper bound;Parity check codes;Equations","","3","","7","IEEE","6 Aug 2002","Nov. 1991","","IEEE","IEEE Journals"
"On the generalized Hamming weights of product codes","V. K. Wei; Kyeongcheol Yang","Bellcore, Morristown, NJ, USA; Department of Electronic Communication Engineering, Hanyang University, Seoul, South Korea",IEEE Transactions on Information Theory,"6 Aug 2002","1993","39","5","1709","1713","The rth generalized Hamming weight of a linear code is the minimum support size of any r-dimensional subcode. It has been found useful in the studies of cryptography and trellis coding. The authors derive several results on expressing the generalized Hamming weights of a product code in terms of those of its component codes. They also formulate a general conjecture.<>","1557-9654","","10.1109/18.259662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=259662","","Product codes;Hamming weight;Maximum likelihood decoding;Block codes;Dynamic programming;Linear code;Cryptography;Parity check codes;Viterbi algorithm","","92","","13","IEEE","6 Aug 2002","Sept. 1993","","IEEE","IEEE Journals"
"Modulation and coding for linear Gaussian channels","G. D. Forney; G. Ungerboeck","IBM Research Division, Zurich Research Laboratory, Rueschlikon, Switzerland; Information Systems and member of Heracles Group, Mansfield, MA, USA",IEEE Transactions on Information Theory,"6 Aug 2002","1998","44","6","2384","2415","Shannon's determination of the capacity of the linear Gaussian channel has posed a magnificent challenge to succeeding generations of researchers. This paper surveys how this challenge has been met during the past half century. Orthogonal minimum-bandwidth modulation techniques and channel capacity are discussed. Binary coding techniques for low-signal-to-noise ratio (SNR) channels and nonbinary coding techniques for high-SNR channels are reviewed. Recent developments, which now allow capacity to be approached on any linear Gaussian channel, are surveyed. These new capacity-approaching techniques include turbo coding and decoding, multilevel coding, and combined coding/precoding for intersymbol-interference channels.","1557-9654","","10.1109/18.720542","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=720542","","Modulation coding;Gaussian channels;Channel capacity;Decoding;Convolutional codes;Intersymbol interference;Gaussian noise;Additive white noise;AWGN;Turbo codes","","448","82","120","IEEE","6 Aug 2002","Oct. 1998","","IEEE","IEEE Journals"
"On two probabilistic decoding algorithms for binary linear codes","M. Zivkovic","Inst. of Appl. Math. & Electron., Beograd, Yugoslavia",IEEE Transactions on Information Theory,"6 Aug 2002","1991","37","6","1707","1716","A generalization of the Sullivan inequality (1967) on the ratio of the probability of a linear code to that of any of its cosets is proved. Starting from this inequality, a sufficient condition for successful decoding of linear codes by a probabilistic method is derived. A probabilistic decoding algorithm for low-density parity-check codes is also analyzed. This method of analysis enables one to estimate experimentally the probability of successful decoding for any given linear code and for any chosen family of parity-check sets. Using the example of a linear (512,100) code, the author illustrates the dependence of the successful probability on the channel noise level.<>","1557-9654","","10.1109/18.104339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=104339","","Decoding;Linear code;Parity check codes;Upper bound;Error correction codes;Sufficient conditions","","10","","12","IEEE","6 Aug 2002","Nov. 1991","","IEEE","IEEE Journals"
